_id,title,url,pub_date,price,area
ObjectId(585b8c962514972708f21488),【5图】转让全新联想Y700笔记本电脑-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2387192850x.htm,10-22,5200,"["" 北京"",""丰台"",""成寿寺""]"
ObjectId(585b8c962514972b6c5cf420),【2图】电信无线座机企业商话固话大灵通办理400电话北京-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2405012241x.htm,11-02,350,"["" 北京"",""丰台"",""总部基地""]"
ObjectId(585b8c972514971b044baf67),【15图】双十一大降价苹果Pro+Air笔记本原装正品苹果全系列-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2416950297x.htm,11-10,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c982514971a24fafbe4),【便宜出售联想7寸平板】-北京二手联想平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2396647545x.htm,10-28,100,"["" 北京"",""昌平"",""北七家""]"
ObjectId(585b8c982514972b6c5cf421),【2图】电信无线商话无月租 北京无线座机 大灵通电话送-北京二手其他品牌平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2430541103x.htm,11-02,350,"["" 北京"",""西城"",""阜成门""]"
ObjectId(585b8c982514972708f21489),"【6图】插卡既用,不要身份证,已激活,移动联通电信,手机卡,流量卡,-北京二手联想ThinkPad笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2386349013x.htm,10-22,10,"["" 北京"",""密云""]"
ObjectId(585b8c992514971b044baf68),【图】联想笔记本电脑E330转让-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2425831606x.htm,11-10,1500,"["" 北京"",""东城""]"
ObjectId(585b8c992514971a24fafbe5),【上海本地无限流量卡】-北京二手3G网卡-赶集网,http://bj.ganji.com/ershoubijibendiannao/2421447908x.htm,10-28,850,"["" 北京"",""丰台""]"
ObjectId(585b8c9a2514972708f2148a),【15图】金秋大降价IBM X240X230X220全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2395092901x.htm,10-22,2688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c9a2514972b6c5cf422),【诚信二手笔记本批发零售】-北京二手惠普笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2432153759x.htm,11-03,1222,"["" 北京"",""朝阳""]"
ObjectId(585b8c9a2514971b044baf69),【8图】二手笔记本电脑 必须当面交易 同城交易-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2418459369x.htm,11-11,650,"["" 北京"",""燕郊""]"
ObjectId(585b8c9b2514972708f2148b),【15图】金秋大降价W540W530W520W510全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2386948182x.htm,10-22,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c9c2514971a24fafbe6),【15图】金秋大降价T440T430T420T410T400T60诚信-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2404333339x.htm,10-28,2688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c9d2514972b6c5cf423),【图】双肩包宏碁/宏基 acer-北京二手电脑包-赶集网,http://bj.ganji.com/ershoubijibendiannao/2423634002x.htm,10-29,20,"["" 北京"",""丰台"",""马家堡""]"
ObjectId(585b8c9d2514972b6c5cf424),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2432475164x.htm,,,[]
ObjectId(585b8c9d2514971b044baf6a),【5图】新到货浪潮NF5140M3 1U服务器3.5寸4盘位成色新E-北京二手其他笔记本配件-赶集网,http://bj.ganji.com/ershoubijibendiannao/2417197125x.htm,11-10,1800,"["" 北京"",""海淀""]"
ObjectId(585b8c9d2514971a24fafbe7),【15图】金秋大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2404322524x.htm,10-28,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c9e2514972b6c5cf425),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2405774376x.htm,,,[]
ObjectId(585b8c9e2514971a24fafbe8),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2421022220x.htm,,,[]
ObjectId(585b8c9e2514972b6c5cf426),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2413916002x.htm,,,[]
ObjectId(585b8c9e2514972b6c5cf427),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2404984827x.htm,,,[]
ObjectId(585b8c9e2514971a24fafbe9),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2402857993x.htm,,,[]
ObjectId(585b8c9e2514972b6c5cf428),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2414337121x.htm,,,[]
ObjectId(585b8c9e2514971a24fafbea),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2402739928x.htm,,,[]
ObjectId(585b8c9e2514971b044baf6b),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2416611765x.htm,,,[]
ObjectId(585b8c9e2514972b6c5cf429),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2405485890x.htm,,,[]
ObjectId(585b8c9e2514971a24fafbeb),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2420151353x.htm,,,[]
ObjectId(585b8c9e2514971b044baf6c),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2443292177x.htm,,,[]
ObjectId(585b8c9f2514972b6c5cf42a),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2431026737x.htm,,,[]
ObjectId(585b8c9f2514972708f2148c),【15图】金秋大降价原装正品15年老店诚信经营苹果PRO+AIR小白-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2395064947x.htm,10-22,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c9f2514971b044baf6d),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2425257655x.htm,,,[]
ObjectId(585b8c9f2514972b6c5cf42b),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2412041800x.htm,,,[]
ObjectId(585b8c9f2514971a24fafbec),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2420148350x.htm,,,[]
ObjectId(585b8c9f2514971b044baf6e),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2441350427x.htm,,,[]
ObjectId(585b8c9f2514972b6c5cf42c),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2403916191x.htm,,,[]
ObjectId(585b8c9f2514972708f2148d),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2385639453x.htm,,,[]
ObjectId(585b8c9f2514971a24fafbed),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2402616646x.htm,,,[]
ObjectId(585b8c9f2514971b044baf6f),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2423845366x.htm,,,[]
ObjectId(585b8c9f2514972b6c5cf42d),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2412050905x.htm,,,[]
ObjectId(585b8c9f2514972708f2148e),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2395041445x.htm,,,[]
ObjectId(585b8c9f2514971b044baf70),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2340658126x.htm,,,[]
ObjectId(585b8c9f2514972b6c5cf42e),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2412013318x.htm,,,[]
ObjectId(585b8c9f2514971a24fafbee),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2420014112x.htm,,,[]
ObjectId(585b8ca02514972708f2148f),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2411014373x.htm,,,[]
ObjectId(585b8ca02514971b044baf71),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2425157542x.htm,,,[]
ObjectId(585b8ca02514972b6c5cf42f),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2403353829x.htm,,,[]
ObjectId(585b8ca02514971a24fafbef),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2402580340x.htm,,,[]
ObjectId(585b8ca02514972708f21490),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2393562616x.htm,,,[]
ObjectId(585b8ca02514971b044baf72),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2442803189x.htm,,,[]
ObjectId(585b8ca02514972b6c5cf430),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2403881601x.htm,,,[]
ObjectId(585b8ca02514971a24fafbf0),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2402768926x.htm,,,[]
ObjectId(585b8ca02514972708f21491),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2385444225x.htm,,,[]
ObjectId(585b8ca02514971b044baf73),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2423989339x.htm,,,[]
ObjectId(585b8ca22514972b6c5cf431),【2图】办理400电话电信无线座机企业商话固话大灵通办理-北京二手其他品牌平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2430577271x.htm,11-02,350,"["" 北京"",""丰台"",""太平桥""]"
ObjectId(585b8ca22514972708f21492),【11图】北京雷诺智信 X240 ThinkPad 全国联保 价格优惠-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2393335381x.htm,10-21,2250,"["" 北京"",""海淀"",""万寿路""]"
ObjectId(585b8ca22514971b044baf74),【15图】双十一大降价X1cX240X230X220X201X200-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2416960395x.htm,11-10,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8ca22514971a24fafbf1),【15图】金秋大降价原装正品15年老店诚信经营苹果PRO+AIR小白-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2419978724x.htm,10-27,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8ca22514972b6c5cf432),【2图】年底广告公司设计用一批高配笔记本性能稳定速度快转急急-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2340658126x.htm,12-22,300,"["" 北京"",""丰台"",""草桥""]"
ObjectId(585b8ca22514972708f21493),【图】北京收售苹果笔记本 一体机 外星人 联想笔记本 服务器-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2385389991x.htm,10-21,25800,"["" 北京"",""朝阳"",""太阳宫""]"
ObjectId(585b8ca22514971b044baf75),【15图】双十一大降价T440T430T420T410T400T60-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2425101850x.htm,11-10,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8ca22514971a24fafbf2),【9图】联想天逸F41笔记本一台出售-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2421057353x.htm,10-28,700,"["" 北京"",""大兴"",""同兴园""]"
ObjectId(585b8ca32514972b6c5cf433),【5图】个人方正笔记本闲置转让-北京二手方正笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2429559842x.htm,11-02,650,"["" 北京"",""丰台"",""花乡""]"
ObjectId(585b8ca32514972708f21494),"【6图】结婚时被子把屏幕压了一下,有两个黑点,所以想换换-北京二手联想ThinkPad二手笔记本-赶集网",http://bj.ganji.com/ershoubijibendiannao/2412469214x.htm,10-22,1500,"["" 北京"",""通州"",""北苑""]"
ObjectId(585b8ca32514971b044baf76),【8图】戴尔笔记本电脑。-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2441483540x.htm,11-09,1500,"["" 北京"",""""]"
ObjectId(585b8ca32514971a24fafbf3),【自用惠普笔记本低价转让】-北京二手惠普笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2395538883x.htm,10-28,500,"["" 北京"",""丰台"",""成寿寺""]"
ObjectId(585b8ca32514972b6c5cf434),"【9图】爱华9寸免费免流量看电视平板.看新闻和球赛好伙伴..,-北京二手iPad平板电脑_iPad-赶集网",http://bj.ganji.com/ershoubijibendiannao/2411736346x.htm,11-02,599,"["" 北京"",""崇文""]"
ObjectId(585b8ca32514972708f21495),【5图】转让三星笔记本电脑14寸宽屏-北京二手三星笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2385488100x.htm,10-21,588,"["" 北京"",""海淀"",""玉泉路""]"
ObjectId(585b8ca42514971b044baf77),【2图】联想G510i5CPU8G内存 2G独立显-北京二手二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2443097219x.htm,11-10,1800,"["" 北京"",""海淀"",""北太平庄""]"
ObjectId(585b8ca42514971a24fafbf4),【6图】北京买苹果笔记本 一体机 外星人 联想笔记本 服务器-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2402217373x.htm,10-27,65658,"["" 北京"",""朝阳""]"
ObjectId(585b8ca42514972b6c5cf435),【5图】联想ThinkPad T430u-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2428329926x.htm,11-01,2300,"["" 北京"",""崇文"",""广渠门""]"
ObjectId(585b8ca52514972708f21496),【4图】华硕笔记本卖了-北京二手华硕笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2385479958x.htm,10-21,700,"["" 北京"",""顺义"",""机场""]"
ObjectId(585b8ca62514972b6c5cf436),【图】转让全新投资基金管理公司转让带备案资产管理公司-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2410606750x.htm,11-01,88,"["" 北京"",""朝阳"",""来广营""]"
ObjectId(585b8ca62514971b044baf78),【15图】双十一大降价X1cX240X230X220X201X200-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2415276714x.htm,11-09,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8ca72514971a24fafbf5),【本人有惠普牌笔记本电脑及适配器、鼠标转让】-北京二手惠普笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2405309791x.htm,10-29,2000,"["" 北京"",""海淀""]"
ObjectId(585b8ca72514972708f21497),【15寸戴尔转让】-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2394488014x.htm,10-22,2000,"["" 北京"",""昌平"",""沙河""]"
ObjectId(585b8ca72514971b044baf79),【15图】双十一大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2440837031x.htm,11-09,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8ca82514972708f21498),【2图】外星人M17x r3-北京二手戴尔二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2410754609x.htm,10-21,4000,"["" 北京"",""朝阳"",""十里堡""]"
ObjectId(585b8ca82514972b6c5cf437),【图】二手笔记本转让-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2428457585x.htm,11-01,1500,"["" 北京"",""大兴""]"
ObjectId(585b8ca82514971a24fafbf6),【4图】白色三星平板转让-北京二手三星平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2402015395x.htm,10-27,400,"["" 北京"",""海淀"",""中关村""]"
ObjectId(585b8ca92514971b044baf7a),【15图】双十一大降价W540W530W520W510全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2415247980x.htm,11-09,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8caa2514972708f21499),【6图】AORUS X3 plus v2游戏本转让-北京二手二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2386288557x.htm,10-22,7299,"["" 北京"",""朝阳"",""酒仙桥""]"
ObjectId(585b8caa2514971b044baf7b),【15图】双十一大降价原装正品15年老店诚信经营苹果PRO+AIR小白-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2440807481x.htm,11-09,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cab2514971a24fafbf7),【2图】电信无绳座机安装中 大灵通送货中 天翼无线电话办理-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2401825159x.htm,10-26,350,"["" 北京"",""昌平"",""北七家""]"
ObjectId(585b8cab2514972708f2149a),【4图】个人闲置华为平板电脑出售-北京二手华为平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2408640989x.htm,10-21,500,"["" 北京"",""昌平"",""南口""]"
ObjectId(585b8cab2514972b6c5cf438),【5图】宏基ACER S3 超薄超轻笔记本 个人自用急需用钱 低价出-北京二手宏基笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2403888762x.htm,11-02,1600,"["" 北京"",""海淀"",""中关村""]"
ObjectId(585b8cac2514972b6c5cf439),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2409907732x.htm,,,[]
ObjectId(585b8cac2514971a24fafbf8),【2图】北京无线座机送货上门 电信无线电话靓号 送货上门-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2401824253x.htm,10-26,350,"["" 北京"",""昌平"",""沙河镇""]"
ObjectId(585b8cac2514971b044baf7c),【15图】双十一大降价IBM X240X230X220X201全系列-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2423377546x.htm,11-09,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cac2514971b044baf7d),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2415218244x.htm,,,[]
ObjectId(585b8cac2514971b044baf7e),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2425434232x.htm,,,[]
ObjectId(585b8cad2514972708f2149b),【6图】收售苹果iPad Air1/2 iPadPro iPad迷你-北京二手iPad平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2410250258x.htm,10-21,25698,"["" 北京"",""东城""]"
ObjectId(585b8cad2514971b044baf7f),【图】转让富士通经典高端笔记本-北京二手富士通笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2414793765x.htm,11-09,900,"["" 北京"",""海淀"",""清河""]"
ObjectId(585b8cae2514971b044baf80),【2图】iPad Pro 国行 粉色32G-北京二手平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2441124485x.htm,11-09,3888,"["" 北京"",""石景山""]"
ObjectId(585b8cae2514972708f2149c),【5图】收售MD761收售MD712笔记本收售mgx72 mgx82-北京二手华硕笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2384650056x.htm,10-21,69698,"["" 北京"",""朝阳""]"
ObjectId(585b8cae2514971a24fafbf9),【2图】年底广告公司设计用一批高配笔记本性能稳定速度快转急急-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2340658126x.htm,12-22,300,"["" 北京"",""丰台"",""草桥""]"
ObjectId(585b8cae2514972b6c5cf43a),【10图】爱华9寸免费免流量看电视平板.免费看新闻和球赛好伙伴-北京二手iPad平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2409880579x.htm,11-01,599,"["" 北京"",""海淀""]"
ObjectId(585b8cae2514972708f2149d),【2图】年底广告公司设计用一批高配笔记本性能稳定速度快转急急-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2340658126x.htm,12-22,300,"["" 北京"",""丰台"",""草桥""]"
ObjectId(585b8cae2514971a24fafbfa),【图】印刷包装厂哪家好-北京二手电脑包-赶集网,http://bj.ganji.com/ershoubijibendiannao/2412741797x.htm,10-22,2500,"["" 北京"",""大兴"",""黄村""]"
ObjectId(585b8caf2514972b6c5cf43b),【日立笔记本硬盘 500g】-北京二手其他笔记本配件-赶集网,http://bj.ganji.com/ershoubijibendiannao/2431543361x.htm,11-03,200,"["" 北京"",""海淀"",""万寿路""]"
ObjectId(585b8caf2514971b044baf81),"【求免费,货20元购入一双男黑色42码皮鞋】-北京二手纽曼二手笔记本-赶集网",http://bj.ganji.com/ershoubijibendiannao/2426209150x.htm,11-11,20,"["" 北京"",""通州"",""中仓""]"
ObjectId(585b8caf2514972708f2149e),【2图】出售笔记本一台-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2385231042x.htm,10-21,8888,"["" 北京"",""通州"",""马驹桥""]"
ObjectId(585b8cb02514971a24fafbfb),【北京无线固话资费7分 北京电信无线座机 大灵通办理】-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2419875848x.htm,10-27,350,"["" 北京"",""朝阳"",""潘家园""]"
ObjectId(585b8cb02514972b6c5cf43c),【15图】金秋大降价X1X240X230X220X201X20-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2427920891x.htm,11-01,2688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cb02514971b044baf82),【3图】联想白色10寸S10-2笔记本-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2417402157x.htm,11-10,330,"["" 北京"",""朝阳"",""双桥""]"
ObjectId(585b8cb02514971a24fafbfc),【2图】二手笔记本电池-北京二手笔记本电池-赶集网,http://bj.ganji.com/ershoubijibendiannao/2395297098x.htm,10-27,50,"["" 北京"",""丰台"",""新宫""]"
ObjectId(585b8cb02514971b044baf83),【转让基金管理公司注册1000万投资管理公司转让】-北京二手iPad平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2423963650x.htm,11-09,10,"["" 北京"",""朝阳"",""CBD""]"
ObjectId(585b8cb12514972b6c5cf43d),"【3图】转惠普246G4,99新、富士通UH554,8成-北京二手惠普笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2402010660x.htm,11-01,1000,"["" 北京"",""顺义"",""马坡""]"
ObjectId(585b8cb12514972708f2149f),【2图】电信无线座机办理 无线电话安装 北京大灵通靓号送-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2392578943x.htm,10-20,350,"["" 北京"",""宣武"",""和平门""]"
ObjectId(585b8cb12514971b044baf84),【4图】出售戴尔笔记本电脑-北京二手戴尔二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2422291663x.htm,11-08,2515,"["" 北京"",""大兴"",""黄村""]"
ObjectId(585b8cb12514972b6c5cf43e),【15图】金秋大降价T440T430T420T410T400T60诚信-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2427909467x.htm,11-01,2688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cb12514972708f214a0),【2图】九成新戴尔酷睿双核笔记本电脑低价转让。-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2396332745x.htm,10-15,480,"["" 北京"",""丰台"",""宋家庄""]"
ObjectId(585b8cb22514971a24fafbfd),【3图】HPV3000笔记本便宜转让260元卖了-北京二手惠普笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2401642759x.htm,10-26,260,"["" 北京"",""通州"",""新华大街""]"
ObjectId(585b8cb22514971b044baf85),【2图】北京电信无线座机电话 靓号多多 400电话固话办理-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2422165885x.htm,11-08,350,"["" 北京"",""朝阳"",""高碑店""]"
ObjectId(585b8cb22514972b6c5cf43f),【15图】金秋大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2410480609x.htm,11-01,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cb22514972708f214a1),【15图】个人诚心转让Thinkpad T440P顶配笔记本 8500-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2392412623x.htm,10-20,8500,"["" 北京"",""海淀"",""北大清华""]"
ObjectId(585b8cb22514971a24fafbfe),【15图】金秋大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2394592914x.htm,10-27,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cb22514971b044baf86),【3图】个人转让宏基平板电脑一台-北京二手宏碁平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2414429397x.htm,11-08,300,"["" 北京"",""昌平"",""龙泽""]"
ObjectId(585b8cb22514972708f214a2),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2386112532x.htm,,,[]
ObjectId(585b8cb22514972b6c5cf440),【15图】金秋大降价原装正品15年老店诚信经营苹果PRO+AIR小白-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2427861428x.htm,11-01,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cb32514971a24fafbff),【3图】联想ThinkPad E450C 14寸笔记本电脑-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2420578709x.htm,10-27,2000,"["" 北京"",""朝阳""]"
ObjectId(585b8cb32514971b044baf87),【3图】个人转让Dell1440笔记本电脑一台-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2414421552x.htm,11-08,300,"["" 北京"",""昌平"",""龙泽""]"
ObjectId(585b8cb42514972b6c5cf441),【15图】金秋大降价IBM X240X230X220全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2427859376x.htm,11-01,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cb42514971b044baf88),【15图】双十一大降价T440T430T420T410T400T60-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2415273450x.htm,11-09,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cb42514972708f214a3),【15图】金秋大降价苹果Pro+Air笔记本原装正品苹果全系列诚信经营-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2385724035x.htm,10-21,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8cb52514971a24fafc00),【6图】上门收售苹果系列笔记本.外星人系列笔记本.高端游戏机本-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2419569125x.htm,10-27,66666,"["" 北京"",""海淀""]"
ObjectId(585b8cb52514971b044baf89),"【图】目前闲置了,整机保修3年,而且带有3年意外保修服务。-北京二手联想笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2408920790x.htm,10-20,1200,"["" 北京"",""""]"
